country_code,country_name,year,resident,total,patents_per_capita,patents_component
,High income,1997,690700.0,1017400.0,1017400.0,0.915878366552927
,High income,1998,706700.0,1045900.0,1045900.0,0.9178040941275144
,High income,1999,735400.0,1096800.0,1096800.0,0.9211163424152992
,High income,2000,804200.0,1191400.0,1191400.0,0.9268830716065429
,High income,2001,816900.0,1251400.0,1251400.0,0.9303078739124488
,High income,2002,805800.0,1235200.0,1235200.0,0.9293996351225391
,High income,2003,821000.0,1248200.0,1248200.0,0.9301294042024865
,High income,2004,851300.0,1299700.0,1299700.0,0.9329475848596659
,High income,2005,886700.0,1365300.0,1365300.0,0.9363798371559776
,High income,2006,886500.0,1397900.0,1397900.0,0.9380246264950622
,High income,2007,898400.0,1428100.0,1428100.0,0.9395144546485008
,High income,2008,888200.0,1423700.0,1423700.0,0.9392993653428366
,High income,2009,841600.0,1343900.0,1343900.0,0.9352786361884066
,High income,2010,861700.0,1393900.0,1393900.0,0.9378248884291516
,High income,2011,868300.0,1410800.0,1410800.0,0.938664909930261
,High income,2012,899800.0,1471400.0,1471400.0,0.9415964604576832
,High income,2013,916300.0,1504200.0,1504200.0,0.9431332052790191
,High income,2014,912900.0,1518200.0,1518200.0,0.9437789547805533
,High income,2015,912900.0,1539500.0,1539500.0,0.944750083139957
,High income,2016,917400.0,1549000.0,1549000.0,0.9451788905225573
,High income,2017,911300.0,1553000.0,1553000.0,0.9453586547713835
,High income,2018,900300.0,1555500.0,1555500.0,0.9454707724551066
,High income,2019,900200.0,1592000.0,1592000.0,0.9470874800718929
,High income,2020,870300.0,1552800.0,1552800.0,0.9453496775611316
,Low income,1997,200.0,900.0,900.0,0.42591391731008343
,Low income,1998,200.0,800.0,800.0,0.4177136860765761
,Low income,1999,200.0,900.0,900.0,0.42591391731008343
,Low income,2000,400.0,1200.0,1200.0,0.4459470483252214
,Low income,2001,300.0,1200.0,1200.0,0.4459470483252214
,Low income,2002,300.0,1100.0,1100.0,0.4398873186272768
,Low income,2003,400.0,1000.0,1000.0,0.43325018721766384
,Low income,2004,400.0,1000.0,1000.0,0.43325018721766384
,Low income,2005,6100.0,6900.0,6900.0,0.567824603560444
,Low income,2006,6600.0,7700.0,7700.0,0.575469962916869
,Low income,2007,7300.0,8400.0,8400.0,0.5815342143195845
,Low income,2008,8200.0,9200.0,9200.0,0.5878745527067948
,Low income,2009,8700.0,9600.0,9600.0,0.5908407951291034
,Low income,2010,8700.0,9700.0,9700.0,0.5915630437813952
,Low income,2011,8500.0,9700.0,9700.0,0.5915630437813952
,Low income,2012,9000.0,10200.0,10200.0,0.5950661220796526
,Low income,2013,700.0,2000.0,2000.0,0.4815302110492899
,Low income,2014,600.0,2100.0,2100.0,0.4849294020337481
,Low income,2015,700.0,2000.0,2000.0,0.4815302110492899
,Low income,2016,600.0,1800.0,1800.0,0.47419007484361786
,Low income,2017,600.0,1900.0,1900.0,0.4779567174574767
,Low income,2018,800.0,2300.0,2300.0,0.4912675769449813
,Low income,2019,600.0,2200.0,2200.0,0.4881705062726315
,Low income,2020,600.0,1900.0,1900.0,0.4779567174574767
,Lower middle income,1997,9100.0,27700.0,27700.0,0.6646988105102818
,Lower middle income,1998,10000.0,27300.0,27300.0,0.6636849590478205
,Lower middle income,1999,10000.0,23200.0,23200.0,0.6523422360973996
,Lower middle income,2000,10200.0,27300.0,27300.0,0.6636849590478205
,Lower middle income,2001,12200.0,30200.0,30200.0,0.6707216556756352
,Lower middle income,2002,6800.0,22700.0,22700.0,0.650823645386315
,Lower middle income,2003,7800.0,25300.0,25300.0,0.6583819506938335
,Lower middle income,2004,10200.0,33100.0,33100.0,0.6771126706369524
,Lower middle income,2005,10700.0,42000.0,42000.0,0.6937111828337095
,Lower middle income,2006,11600.0,48800.0,48800.0,0.704170721280243
,Lower middle income,2007,12300.0,56500.0,56500.0,0.7143828228237438
,Lower middle income,2008,11800.0,58200.0,58200.0,0.7164491300715385
,Lower middle income,2009,11900.0,53300.0,53300.0,0.7103188771602561
,Lower middle income,2010,25700.0,78300.0,78300.0,0.7371272474771257
,Lower middle income,2011,26200.0,81900.0,81900.0,0.740260481627239
,Lower middle income,2012,26100.0,83100.0,83100.0,0.7412743576684863
,Lower middle income,2013,28700.0,84500.0,84500.0,0.7424388700377178
,Lower middle income,2014,32400.0,86900.0,86900.0,0.7443910008097414
,Lower middle income,2015,32800.0,91300.0,91300.0,0.7478338147077714
,Lower middle income,2016,35100.0,92500.0,92500.0,0.7487439843579105
,Lower middle income,2017,38800.0,95200.0,95200.0,0.750749425804704
,Lower middle income,2018,36300.0,98500.0,98500.0,0.7531246632039303
,Lower middle income,2019,41100.0,105400.0,105400.0,0.7578439745281907
,Lower middle income,2020,42400.0,104900.0,104900.0,0.7575125286782853
,Upper middle income,1997,37000.0,117200.0,117200.0,0.7652408004153164
,Upper middle income,1998,39600.0,140900.0,140900.0,0.7780779096018555
,Upper middle income,1999,45700.0,147700.0,147700.0,0.7813632103246169
,Upper middle income,2000,60000.0,157600.0,157600.0,0.7858853398895747
,Upper middle income,2001,66900.0,174000.0,174000.0,0.7927856139599369
,Upper middle income,2002,76000.0,184900.0,184900.0,0.7970207694934658
,Upper middle income,2003,95600.0,209400.0,209400.0,0.8056940244210758
,Upper middle income,2004,104800.0,234400.0,234400.0,0.8135553525569256
,Upper middle income,2005,135300.0,289000.0,289000.0,0.8281510637462901
,Upper middle income,2006,170400.0,337300.0,337300.0,0.8389234445757612
,Upper middle income,2007,207000.0,381700.0,381700.0,0.8475431215262629
,Upper middle income,2008,253900.0,438900.0,438900.0,0.8572762731466478
,Upper middle income,2009,284200.0,449100.0,449100.0,0.8588776387462537
,Upper middle income,2010,340900.0,515500.0,515500.0,0.8684891674267435
,Upper middle income,2011,462100.0,655800.0,655800.0,0.8852680872894331
,Upper middle income,2012,584600.0,791800.0,791800.0,0.8984039183208974
,Upper middle income,2013,754800.0,965300.0,965300.0,0.9122142824492164
,Upper middle income,2014,845100.0,1064600.0,1064600.0,0.9190393370373985
,Upper middle income,2015,1018100.0,1245400.0,1245400.0,0.9299728674779919
,Upper middle income,2016,1253900.0,1473600.0,1473600.0,0.9417006015990894
,Upper middle income,2017,1292700.0,1511100.0,1511100.0,0.943452215206812
,Upper middle income,2018,1441100.0,1669200.0,1669200.0,0.950388178972215
,Upper middle income,2019,1289800.0,1526500.0,1526500.0,0.9441589862329351
,Upper middle income,2020,1391200.0,1617100.0,1617100.0,0.9481778760034641
ABW,Aruba,2002,1.0,1.0,1.0,0.0
AGO,Angola,1992,4.0,6.0,6.0,0.08732208107034725
AGO,Angola,2018,6.0,120.0,120.0,0.28596898657911596
AGO,Angola,2019,2.0,110.0,110.0,0.27995633058098573
ALB,Albania,1997,,9.0,9.0,0.11218360647749351
ALB,Albania,2001,,120.0,120.0,0.28596898657911596
ALB,Albania,2002,,238.0,238.0,0.3334143413160536
ALB,Albania,2003,,391.0,391.0,0.3679035601806421
ALB,Albania,2005,,386.0,386.0,0.3670087649174213
ALB,Albania,2009,,361.0,361.0,0.36235392538251926
ALB,Albania,2011,3.0,11.0,11.0,0.12489207421130206
ALB,Albania,2013,,4.0,4.0,0.06386875696750659
ALB,Albania,2014,10.0,13.0,13.0,0.13563693058033416
ALB,Albania,2015,14.0,19.0,19.0,0.1604984559874804
ALB,Albania,2016,20.0,25.0,25.0,0.17878618810276523
ALB,Albania,2017,16.0,24.0,24.0,0.17605236344500008
ALB,Albania,2018,15.0,18.0,18.0,0.15692312903137276
ALB,Albania,2019,4.0,5.0,5.0,0.07657722470131516
ALB,Albania,2021,23.0,24.0,24.0,0.17605236344500008
AND,Andorra,2016,,3.0,3.0,0.0483148495099869
AND,Andorra,2017,,6.0,6.0,0.08732208107034725
AND,Andorra,2018,1.0,11.0,11.0,0.12489207421130206
AND,Andorra,2019,3.0,15.0,15.0,0.1449445485299607
AND,Andorra,2020,3.0,8.0,8.0,0.10483959989264344
AND,Andorra,2021,3.0,11.0,11.0,0.12489207421130206
ARE,United Arab Emirates,2010,25.0,1288.0,1288.0,0.45087594145579074
ARE,United Arab Emirates,2011,33.0,1351.0,1351.0,0.45420207522550426
ARE,United Arab Emirates,2012,23.0,1350.0,1350.0,0.4541505002369956
ARE,United Arab Emirates,2013,21.0,1423.0,1423.0,0.4578186347138934
ARE,United Arab Emirates,2014,29.0,1467.0,1467.0,0.4599397929459354
ARE,United Arab Emirates,2015,35.0,1749.0,1749.0,0.4721877500128146
ARE,United Arab Emirates,2016,57.0,1699.0,1699.0,0.4701672145176475
ARE,United Arab Emirates,2017,63.0,1796.0,1796.0,0.4740350918030267
ARE,United Arab Emirates,2018,57.0,1780.0,1780.0,0.473411690498075
ARE,United Arab Emirates,2019,55.0,1898.0,1898.0,0.47788334524671305
ARE,United Arab Emirates,2020,39.0,1908.0,1908.0,0.4782494363917688
ARE,United Arab Emirates,2021,69.0,2423.0,2423.0,0.49489740951610867
ARG,Argentina,1980,1269.0,4332.0,4332.0,0.5353841198327632
ARG,Argentina,1981,954.0,4275.0,4275.0,0.5344610944164974
ARG,Argentina,1982,951.0,3744.0,3744.0,0.525218650472357
ARG,Argentina,1983,1102.0,3545.0,3545.0,0.521412736016987
ARG,Argentina,1984,1182.0,3838.0,3838.0,0.5269466234072185
ARG,Argentina,1990,955.0,2910.0,2910.0,0.5076585759384086
ARG,Argentina,1991,943.0,2794.0,2794.0,0.5048241100950497
ARG,Argentina,1992,503.0,2422.0,2422.0,0.4948686479750407
ARG,Argentina,1993,787.0,3048.0,3048.0,0.5108870375179732
ARG,Argentina,1994,694.0,3514.0,3514.0,0.5208006908985238
ARG,Argentina,1995,676.0,4264.0,4264.0,0.5342815510478957
ARG,Argentina,1996,1097.0,5109.0,5109.0,0.5468809791133367
ARG,Argentina,1997,824.0,5859.0,5859.0,0.556426900179825
ARG,Argentina,1998,861.0,6320.0,6320.0,0.5617054013767744
ARG,Argentina,1999,899.0,6457.0,6457.0,0.5632000031802608
ARG,Argentina,2000,1062.0,6636.0,6636.0,0.5651057260492249
ARG,Argentina,2001,691.0,5779.0,5779.0,0.5554687600928276
ARG,Argentina,2002,718.0,4861.0,4861.0,0.5434132581999903
ARG,Argentina,2003,792.0,4557.0,4557.0,0.5389127797921746
ARG,Argentina,2004,786.0,4602.0,4602.0,0.5395975711793709
ARG,Argentina,2005,1054.0,5269.0,5269.0,0.5490300077094413
ARG,Argentina,2006,1020.0,5617.0,5617.0,0.5534872295347935
ARG,Argentina,2007,937.0,5743.0,5743.0,0.5550332624289634
ARG,Argentina,2008,801.0,5582.0,5582.0,0.5530516195494803
ARG,Argentina,2009,640.0,4976.0,4976.0,0.5450427486651069
ARG,Argentina,2010,552.0,4717.0,4717.0,0.5413176269779721
ARG,Argentina,2011,688.0,4821.0,4821.0,0.5428374301107447
ARG,Argentina,2012,735.0,4813.0,4813.0,0.5427216914477242
ARG,Argentina,2013,643.0,4772.0,4772.0,0.5421254956057636
ARG,Argentina,2014,509.0,4682.0,4682.0,0.5407986104787837
ARG,Argentina,2015,546.0,4125.0,4125.0,0.5319720084613866
ARG,Argentina,2016,884.0,3809.0,3809.0,0.5264180800929559
ARG,Argentina,2017,393.0,3443.0,3443.0,0.5193783236366877
ARG,Argentina,2018,425.0,3667.0,3667.0,0.5237705539496833
ARG,Argentina,2019,442.0,3702.0,3702.0,0.5244325113823404
ARG,Argentina,2020,930.0,3492.0,3492.0,0.5203630527418797
ARG,Argentina,2021,406.0,3669.0,3669.0,0.5238085499134421
ARM,Armenia,1993,184.0,214.0,214.0,0.32603792199228443
ARM,Armenia,1994,154.0,233.0,233.0,0.33194063750539554
ARM,Armenia,1995,187.0,285.0,285.0,0.3459281061473166
ARM,Armenia,1996,162.0,316.0,316.0,0.35310130040914905
ARM,Armenia,1997,62.0,183.0,183.0,0.3151849141759704
ARM,Armenia,1998,75.0,83.0,83.0,0.2605290047916362
ARM,Armenia,1999,109.0,125.0,125.0,0.2887913799829645
ARM,Armenia,2000,119.0,127.0,127.0,0.2898890970599214
ARM,Armenia,2001,140.0,155.0,155.0,0.3036782623140673
ARM,Armenia,2002,200.0,207.0,207.0,0.3237307366327259
ARM,Armenia,2003,151.0,157.0,157.0,0.30456621819212937
ARM,Armenia,2005,206.0,208.0,208.0,0.3240650470759242
ARM,Armenia,2006,192.0,193.0,193.0,0.318873795749301
ARM,Armenia,2007,135.0,140.0,140.0,0.29663149964998425
ARM,Armenia,2008,226.0,230.0,230.0,0.3310412238162138
ARM,Armenia,2009,116.0,127.0,127.0,0.2898890970599214
ARM,Armenia,2010,136.0,142.0,142.0,0.2976132566373297
ARM,Armenia,2011,121.0,140.0,140.0,0.29663149964998425
ARM,Armenia,2012,137.0,141.0,141.0,0.29712410660334415
ARM,Armenia,2013,125.0,131.0,131.0,0.29203399225585347
ARM,Armenia,2014,121.0,123.0,123.0,0.28767609868926114
ARM,Armenia,2015,113.0,115.0,115.0,0.28302747021195196
ARM,Armenia,2016,125.0,126.0,126.0,0.28934239940416023
ARM,Armenia,2017,107.0,110.0,110.0,0.27995633058098573
ARM,Armenia,2018,101.0,105.0,105.0,0.27674361476739673
ARM,Armenia,2019,112.0,116.0,116.0,0.28362578799540866
ARM,Armenia,2020,63.0,70.0,70.0,0.24880925709335724
ARM,Armenia,2021,40.0,48.0,48.0,0.22295901165068138
ATG,Antigua and Barbuda,2011,,8.0,8.0,0.10483959989264344
ATG,Antigua and Barbuda,2012,,7.0,7.0,0.09662969901997379
ATG,Antigua and Barbuda,2013,,7.0,7.0,0.09662969901997379
ATG,Antigua and Barbuda,2014,,15.0,15.0,0.1449445485299607
ATG,Antigua and Barbuda,2015,,10.0,10.0,0.11882706853456451
ATG,Antigua and Barbuda,2016,,12.0,12.0,0.13047133859277832
ATG,Antigua and Barbuda,2017,,8.0,8.0,0.10483959989264344
ATG,Antigua and Barbuda,2018,5.0,10.0,10.0,0.11882706853456451
ATG,Antigua and Barbuda,2020,,3.0,3.0,0.0483148495099869
ATG,Antigua and Barbuda,2021,,8.0,8.0,0.10483959989264344
AUS,Australia,1980,397.0,10656.0,10656.0,0.5981143437784974
AUS,Australia,1981,458.0,11836.0,11836.0,0.6054341457956396
AUS,Australia,1982,369.0,11742.0,11742.0,0.6048784059716741
AUS,Australia,1983,446.0,11988.0,11988.0,0.6063235179096704
AUS,Australia,1984,565.0,12743.0,12743.0,0.6105803867748071
AUS,Australia,1985,699.0,12831.0,12831.0,0.6110600505579853
AUS,Australia,1986,967.0,13316.0,13316.0,0.6136460095139731
AUS,Australia,1987,1131.0,13742.0,13742.0,0.6158408494528654
AUS,Australia,1988,1418.0,13849.0,13849.0,0.6163814446704886
AUS,Australia,1989,1649.0,14550.0,14550.0,0.6198230238659871
AUS,Australia,1990,1712.0,14990.0,14990.0,0.6218995149233215
AUS,Australia,1991,1717.0,13479.0,13479.0,0.6144940018951053
AUS,Australia,1992,1695.0,13795.0,13795.0,0.6161091449633705
AUS,Australia,1993,1663.0,12947.0,12947.0,0.6116873330598264
AUS,Australia,1994,1699.0,13346.0,13346.0,0.6138028583510602
AUS,Australia,1995,1784.0,14061.0,14061.0,0.6174403043760621
AUS,Australia,1996,1797.0,15018.0,15018.0,0.6220295849794656
AUS,Australia,1997,1760.0,17158.0,17158.0,0.6313145742467483
AUS,Australia,1998,1862.0,17925.0,17925.0,0.6343626674883697
AUS,Australia,1999,1858.0,19818.0,19818.0,0.6413601346372427
AUS,Australia,2000,1928.0,22001.0,22001.0,0.6486436224093232
AUS,Australia,2001,2187.0,22735.0,22735.0,0.650931030392594
AUS,Australia,2002,2364.0,22545.0,22545.0,0.6503460844740075
AUS,Australia,2003,2418.0,21594.0,21594.0,0.6473421481399495
AUS,Australia,2004,2559.0,22833.0,22833.0,0.6512308312581638
AUS,Australia,2005,2555.0,23857.0,23857.0,0.6542886538649966
AUS,Australia,2006,2837.0,26003.0,26003.0,0.6602922788702102
AUS,Australia,2007,2718.0,26840.0,26840.0,0.6625005024454913
AUS,Australia,2008,2821.0,26346.0,26346.0,0.6612056778421108
AUS,Australia,2009,2494.0,23681.0,23681.0,0.6537725458063284
AUS,Australia,2010,2409.0,24887.0,24887.0,0.6572347577215738
AUS,Australia,2011,2383.0,25526.0,25526.0,0.6590018104566009
AUS,Australia,2012,2627.0,26358.0,26358.0,0.6612374178011261
AUS,Australia,2013,3061.0,29717.0,29717.0,0.6695978864195427
AUS,Australia,2014,1988.0,25956.0,25956.0,0.6601661816125918
AUS,Australia,2015,2291.0,28605.0,28605.0,0.6669396397201611
AUS,Australia,2016,2620.0,28394.0,28394.0,0.6664235952484346
AUS,Australia,2017,2503.0,28906.0,28906.0,0.6676692477493794
AUS,Australia,2018,2757.0,29957.0,29957.0,0.6701585457366003
AUS,Australia,2019,2637.0,29758.0,29758.0,0.6696939856780136
AUS,Australia,2020,2368.0,29294.0,29294.0,0.6685986108310605
AUS,Australia,2021,2966.0,32409.0,32409.0,0.675642170425787
AUT,Austria,1980,2327.0,6493.0,6493.0,0.5635874855518572
AUT,Austria,1981,2390.0,5818.0,5818.0,0.5559374988465576
AUT,Austria,1982,2233.0,4853.0,4853.0,0.5432984725111613
AUT,Austria,1983,2345.0,4667.0,4667.0,0.5405749863094685
AUT,Austria,1984,2324.0,4215.0,4215.0,0.5334761002519217
AUT,Austria,1985,2269.0,3860.0,3860.0,0.5273449307412752
AUT,Austria,1986,2210.0,3546.0,3546.0,0.521432390209642
AUT,Austria,1987,2249.0,3521.0,3521.0,0.5209393651396667
AUT,Austria,1988,2212.0,3260.0,3260.0,0.51557252904075
AUT,Austria,1989,2105.0,3020.0,3020.0,0.5102439685000847
AUT,Austria,1990,2025.0,2695.0,2695.0,0.5023103954176118
AUT,Austria,1991,2076.0,2620.0,2620.0,0.5003438291960643
AUT,Austria,1992,2117.0,2634.0,2634.0,0.5007151581994544
AUT,Austria,1993,2190.0,2703.0,2703.0,0.5025169247354911
AUT,Austria,1994,1989.0,2505.0,2505.0,0.49721636361932237
AUT,Austria,1995,1728.0,2186.0,2186.0,0.48772572339921927
AUT,Austria,1996,1909.0,2358.0,2358.0,0.4930027774679852
AUT,Austria,1997,1910.0,2307.0,2307.0,0.49147930423145747
AUT,Austria,1998,1957.0,2306.0,2306.0,0.49144909682305865
AUT,Austria,1999,2028.0,2369.0,2369.0,0.493327049370938
AUT,Austria,2000,1961.0,2301.0,2301.0,0.49129786310395845
AUT,Austria,2001,1815.0,2099.0,2099.0,0.4848962177466232
AUT,Austria,2002,1932.0,2261.0,2261.0,0.4900760335060454
AUT,Austria,2003,2120.0,2333.0,2333.0,0.49226013679948166
AUT,Austria,2004,2248.0,2514.0,2514.0,0.4974662473141915
AUT,Austria,2005,2270.0,2505.0,2505.0,0.49721636361932237
AUT,Austria,2006,2271.0,2649.0,2649.0,0.5011108277223837
AUT,Austria,2007,2385.0,2672.0,2672.0,0.5017131920411403
AUT,Austria,2008,2298.0,2627.0,2627.0,0.5005297409681263
AUT,Austria,2009,2263.0,2555.0,2555.0,0.4985934055159614
AUT,Austria,2010,2424.0,2673.0,2673.0,0.5017392640795177
AUT,Austria,2011,2154.0,2430.0,2430.0,0.4950984086900033
AUT,Austria,2012,2258.0,2552.0,2552.0,0.4985115457369823
AUT,Austria,2013,2162.0,2406.0,2406.0,0.4944068419377373
AUT,Austria,2014,2092.0,2363.0,2363.0,0.4931503608256587
AUT,Austria,2015,2205.0,2441.0,2441.0,0.49541309813552403
AUT,Austria,2016,2078.0,2315.0,2315.0,0.4917204933779504
AUT,Austria,2017,2073.0,2305.0,2305.0,0.49141887631801584
AUT,Austria,2018,2039.0,2207.0,2207.0,0.4883918378972593
AUT,Austria,2019,2066.0,2274.0,2274.0,0.49047548212809944
AUT,Austria,2020,2124.0,2297.0,2297.0,0.4911766394320315
AUT,Austria,2021,1872.0,2047.0,2047.0,0.483148495099869
AZE,Azerbaijan,1995,221.0,251.0,251.0,0.3371062294929514
AZE,Azerbaijan,1996,165.0,182.0,182.0,0.3148050571389395
AZE,Azerbaijan,2001,203.0,213.0,213.0,0.3257129629245163
AZE,Azerbaijan,2002,234.0,241.0,241.0,0.33428383608910284
AZE,Azerbaijan,2003,246.0,264.0,264.0,0.34061237173490333
AZE,Azerbaijan,2004,270.0,277.0,277.0,0.34395056659910095
AZE,Azerbaijan,2005,281.0,287.0,287.0,0.34641384744257797
AZE,Azerbaijan,2006,246.0,259.0,259.0,0.3392846440902456
AZE,Azerbaijan,2007,287.0,295.0,295.0,0.34832365440963126
AZE,Azerbaijan,2008,226.0,233.0,233.0,0.33194063750539554
AZE,Azerbaijan,2009,264.0,281.0,281.0,0.3449463491599712
AZE,Azerbaijan,2010,254.0,271.0,271.0,0.34242970058263433
AZE,Azerbaijan,2011,193.0,205.0,205.0,0.3230572667193053
AZE,Azerbaijan,2012,144.0,144.0,144.0,0.2985813776694716
AZE,Azerbaijan,2013,156.0,156.0,156.0,0.30412365420514
AZE,Azerbaijan,2014,168.0,168.0,168.0,0.3092575266955435
AZE,Azerbaijan,2015,184.0,184.0,184.0,0.3155627123571641
AZE,Azerbaijan,2016,144.0,163.0,163.0,0.3071641683550383
AZE,Azerbaijan,2017,204.0,226.0,226.0,0.3298236628360893
AZE,Azerbaijan,2018,155.0,171.0,171.0,0.3104840145347647
AZE,Azerbaijan,2019,147.0,167.0,167.0,0.3088438543016231
AZE,Azerbaijan,2020,90.0,108.0,108.0,0.2786889575974626
AZE,Azerbaijan,2021,119.0,135.0,135.0,0.29411485107264745
BDI,Burundi,1980,,10.0,10.0,0.11882706853456451
BDI,Burundi,1981,,5.0,5.0,0.07657722470131516
BDI,Burundi,1982,,2.0,2.0,0.028262375191328258
BDI,Burundi,1983,,2.0,2.0,0.028262375191328258
BDI,Burundi,1984,,7.0,7.0,0.09662969901997379
BDI,Burundi,1986,,2.0,2.0,0.028262375191328258
BDI,Burundi,1989,1.0,2.0,2.0,0.028262375191328258
BDI,Burundi,1990,,3.0,3.0,0.0483148495099869
BDI,Burundi,1992,,2.0,2.0,0.028262375191328258
BDI,Burundi,1993,,1.0,1.0,0.0
BDI,Burundi,1994,,4.0,4.0,0.06386875696750659
BDI,Burundi,1995,,1.0,1.0,0.0
BDI,Burundi,1996,1.0,5.0,5.0,0.07657722470131516
BDI,Burundi,2017,3.0,13.0,13.0,0.13563693058033416
BDI,Burundi,2018,2.0,4.0,4.0,0.06386875696750659
BDI,Burundi,2019,,15.0,15.0,0.1449445485299607
BDI,Burundi,2020,2.0,7.0,7.0,0.09662969901997379
BEL,Belgium,1980,865.0,5969.0,5969.0,0.5577232004846359
BEL,Belgium,1981,806.0,4724.0,4724.0,0.5414209681292798
BEL,Belgium,1982,914.0,3858.0,3858.0,0.5273088148887629
BEL,Belgium,1983,805.0,3066.0,3066.0,0.5112973280054797
BEL,Belgium,1984,869.0,2835.0,2835.0,0.505839168823393
BEL,Belgium,1985,771.0,2247.0,2247.0,0.48964328253152434
BEL,Belgium,1986,794.0,2128.0,2128.0,0.4858522054059752
BEL,Belgium,1987,548.0,1437.0,1437.0,0.4585005760812808
BEL,Belgium,1988,636.0,1412.0,1412.0,0.4572781036077704
BEL,Belgium,1989,681.0,1344.0,1344.0,0.45384024633995323
BEL,Belgium,1990,643.0,1256.0,1256.0,0.4491236771461381
BEL,Belgium,1991,625.0,1199.0,1199.0,0.4458889861862629
BEL,Belgium,1992,675.0,1174.0,1174.0,0.4444214879036561
BEL,Belgium,1993,809.0,1488.0,1488.0,0.4609298504901007
BEL,Belgium,1994,744.0,1190.0,1190.0,0.44536423896172994
BEL,Belgium,1995,732.0,1087.0,1087.0,0.4390593996026081
BEL,Belgium,1996,776.0,1086.0,1086.0,0.43899530433943496
BEL,Belgium,1997,792.0,1061.0,1061.0,0.43737346305351815
BEL,Belgium,1998,690.0,939.0,939.0,0.42886758044613643
BEL,Belgium,1999,591.0,840.0,840.0,0.4211103918939432
BEL,Belgium,2000,577.0,820.0,820.0,0.4194327274253623
BEL,Belgium,2001,571.0,835.0,835.0,0.420694746095898
BEL,Belgium,2002,601.0,748.0,748.0,0.41303504399486357
BEL,Belgium,2003,519.0,707.0,707.0,0.40911108786218986
BEL,Belgium,2004,514.0,636.0,636.0,0.4017451997534466
BEL,Belgium,2005,517.0,622.0,622.0,0.4001961672542799
BEL,Belgium,2006,490.0,651.0,651.0,0.4033675443714652
BEL,Belgium,2007,454.0,617.0,617.0,0.3996344914206204
BEL,Belgium,2008,575.0,708.0,708.0,0.4092094698034192
BEL,Belgium,2009,669.0,817.0,817.0,0.419177558401693
BEL,Belgium,2010,620.0,760.0,760.0,0.4141429390077062
BEL,Belgium,2011,636.0,763.0,763.0,0.4144171830091705
BEL,Belgium,2012,755.0,882.0,882.0,0.42450729481400423
BEL,Belgium,2013,715.0,876.0,876.0,0.42403204119704524
BEL,Belgium,2014,889.0,1026.0,1026.0,0.43503755678490763
BEL,Belgium,2015,949.0,1097.0,1097.0,0.4396971313502416
BEL,Belgium,2016,1054.0,1173.0,1173.0,0.4443621404383516
BEL,Belgium,2017,1001.0,1217.0,1217.0,0.4469267759836144
BEL,Belgium,2018,892.0,1110.0,1110.0,0.4405175543293842
BEL,Belgium,2019,876.0,1133.0,1133.0,0.4419458293855948
BEL,Belgium,2020,862.0,1150.0,1150.0,0.4429830135939716
BEL,Belgium,2021,799.0,1214.0,1214.0,0.4467548804740824
BFA,Burkina Faso,1998,2.0,2.0,2.0,0.028262375191328258
BFA,Burkina Faso,1999,4.0,4.0,4.0,0.06386875696750659
BFA,Burkina Faso,2000,2.0,2.0,2.0,0.028262375191328258
BFA,Burkina Faso,2003,1.0,1.0,1.0,0.0
BFA,Burkina Faso,2004,2.0,2.0,2.0,0.028262375191328258
BFA,Burkina Faso,2005,1.0,1.0,1.0,0.0
BFA,Burkina Faso,2010,2.0,2.0,2.0,0.028262375191328258
BGD,Bangladesh,1980,34.0,136.0,136.0,0.2946255023953098
BGD,Bangladesh,1981,39.0,172.0,172.0,0.3108880944709821
BGD,Bangladesh,1982,40.0,144.0,144.0,0.2985813776694716
BGD,Bangladesh,1983,40.0,163.0,163.0,0.3071641683550383
BGD,Bangladesh,1984,62.0,166.0,166.0,0.30842771220714127
BGD,Bangladesh,1985,40.0,136.0,136.0,0.2946255023953098
BGD,Bangladesh,1986,16.0,93.0,93.0,0.268369124458656
BGD,Bangladesh,1987,23.0,121.0,121.0,0.28654268194761123
BGD,Bangladesh,1988,24.0,133.0,133.0,0.29308218635112554
BGD,Bangladesh,1989,32.0,108.0,108.0,0.2786889575974626
BGD,Bangladesh,1990,32.0,108.0,108.0,0.2786889575974626
BGD,Bangladesh,1991,36.0,113.0,113.0,0.2818152032426749
BGD,Bangladesh,1992,72.0,161.0,161.0,0.30630889880526063
BGD,Bangladesh,1993,36.0,107.0,107.0,0.2780465236139324
BGD,Bangladesh,1994,39.0,128.0,128.0,0.2904315402161061
BGD,Bangladesh,1995,70.0,226.0,226.0,0.3298236628360893
BGD,Bangladesh,1996,22.0,153.0,153.0,0.3027788486248856
BGD,Bangladesh,1997,46.0,165.0,165.0,0.3080090707457592
BGD,Bangladesh,1998,32.0,216.0,216.0,0.3266833302496215
BGD,Bangladesh,1999,49.0,249.0,249.0,0.33655081943248044
BGD,Bangladesh,2000,70.0,318.0,318.0,0.35353968923652956
BGD,Bangladesh,2001,59.0,295.0,295.0,0.34832365440963126
BGD,Bangladesh,2002,43.0,289.0,289.0,0.34689622717945856
BGD,Bangladesh,2003,58.0,318.0,318.0,0.35353968923652956
BGD,Bangladesh,2004,48.0,316.0,316.0,0.35310130040914905
BGD,Bangladesh,2005,50.0,344.0,344.0,0.35900119682481835
BGD,Bangladesh,2006,22.0,310.0,310.0,0.3517693440755715
