country_code,country_name,year,value,indicator
BGR,Bulgaria,2006,243.0,"Patent applications, residents"
BGR,Bulgaria,2005,261.0,"Patent applications, residents"
BGR,Bulgaria,2004,263.0,"Patent applications, residents"
BGR,Bulgaria,2003,278.0,"Patent applications, residents"
BGR,Bulgaria,2002,289.0,"Patent applications, residents"
BGR,Bulgaria,2001,283.0,"Patent applications, residents"
BGR,Bulgaria,2000,231.0,"Patent applications, residents"
BGR,Bulgaria,1999,282.0,"Patent applications, residents"
BGR,Bulgaria,1998,274.0,"Patent applications, residents"
BGR,Bulgaria,1997,394.0,"Patent applications, residents"
BGR,Bulgaria,1996,316.0,"Patent applications, residents"
BGR,Bulgaria,1995,368.0,"Patent applications, residents"
BGR,Bulgaria,1994,319.0,"Patent applications, residents"
BGR,Bulgaria,1993,412.0,"Patent applications, residents"
BGR,Bulgaria,1992,329.0,"Patent applications, residents"
BGR,Bulgaria,1991,422.0,"Patent applications, residents"
BGR,Bulgaria,1990,198.0,"Patent applications, residents"
BGR,Bulgaria,1989,63.0,"Patent applications, residents"
BGR,Bulgaria,1988,6.0,"Patent applications, residents"
BGR,Bulgaria,1987,3.0,"Patent applications, residents"
BGR,Bulgaria,1986,1.0,"Patent applications, residents"
BGR,Bulgaria,1985,2.0,"Patent applications, residents"
BGR,Bulgaria,1984,3843.0,"Patent applications, residents"
BGR,Bulgaria,1983,3811.0,"Patent applications, residents"
BGR,Bulgaria,1982,3628.0,"Patent applications, residents"
BGR,Bulgaria,1981,3673.0,"Patent applications, residents"
BGR,Bulgaria,1980,3297.0,"Patent applications, residents"
BFA,Burkina Faso,2010,2.0,"Patent applications, residents"
BFA,Burkina Faso,2005,1.0,"Patent applications, residents"
BFA,Burkina Faso,2004,2.0,"Patent applications, residents"
BFA,Burkina Faso,2003,1.0,"Patent applications, residents"
BFA,Burkina Faso,2000,2.0,"Patent applications, residents"
BFA,Burkina Faso,1999,4.0,"Patent applications, residents"
BFA,Burkina Faso,1998,2.0,"Patent applications, residents"
BDI,Burundi,2020,2.0,"Patent applications, residents"
BDI,Burundi,2018,2.0,"Patent applications, residents"
BDI,Burundi,2017,3.0,"Patent applications, residents"
BDI,Burundi,1996,1.0,"Patent applications, residents"
BDI,Burundi,1989,1.0,"Patent applications, residents"
CPV,Cabo Verde,2021,1.0,"Patent applications, residents"
CPV,Cabo Verde,2020,1.0,"Patent applications, residents"
CPV,Cabo Verde,2018,3.0,"Patent applications, residents"
CPV,Cabo Verde,2017,2.0,"Patent applications, residents"
CPV,Cabo Verde,2016,2.0,"Patent applications, residents"
KHM,Cambodia,2018,1.0,"Patent applications, residents"
KHM,Cambodia,2016,3.0,"Patent applications, residents"
KHM,Cambodia,2014,2.0,"Patent applications, residents"
KHM,Cambodia,2013,1.0,"Patent applications, residents"
CAN,Canada,2021,4710.0,"Patent applications, residents"
CAN,Canada,2020,4452.0,"Patent applications, residents"
CAN,Canada,2019,4238.0,"Patent applications, residents"
CAN,Canada,2018,4349.0,"Patent applications, residents"
CAN,Canada,2017,4053.0,"Patent applications, residents"
CAN,Canada,2016,4078.0,"Patent applications, residents"
CAN,Canada,2015,4277.0,"Patent applications, residents"
CAN,Canada,2014,4198.0,"Patent applications, residents"
CAN,Canada,2013,4567.0,"Patent applications, residents"
CAN,Canada,2012,4709.0,"Patent applications, residents"
CAN,Canada,2011,4754.0,"Patent applications, residents"
CAN,Canada,2010,4550.0,"Patent applications, residents"
CAN,Canada,2009,5067.0,"Patent applications, residents"
CAN,Canada,2008,5061.0,"Patent applications, residents"
CAN,Canada,2007,4998.0,"Patent applications, residents"
CAN,Canada,2006,5522.0,"Patent applications, residents"
CAN,Canada,2005,5183.0,"Patent applications, residents"
CAN,Canada,2004,5231.0,"Patent applications, residents"
CAN,Canada,2003,3929.0,"Patent applications, residents"
CAN,Canada,2002,3959.0,"Patent applications, residents"
CAN,Canada,2001,3963.0,"Patent applications, residents"
CAN,Canada,2000,4187.0,"Patent applications, residents"
CAN,Canada,1999,4061.0,"Patent applications, residents"
CAN,Canada,1998,3809.0,"Patent applications, residents"
CAN,Canada,1997,3344.0,"Patent applications, residents"
CAN,Canada,1996,2583.0,"Patent applications, residents"
CAN,Canada,1995,2431.0,"Patent applications, residents"
CAN,Canada,1994,2480.0,"Patent applications, residents"
CAN,Canada,1993,3623.0,"Patent applications, residents"
CAN,Canada,1992,2807.0,"Patent applications, residents"
CAN,Canada,1991,2182.0,"Patent applications, residents"
CAN,Canada,1990,2549.0,"Patent applications, residents"
CAN,Canada,1989,3031.0,"Patent applications, residents"
CAN,Canada,1988,2772.0,"Patent applications, residents"
CAN,Canada,1987,2527.0,"Patent applications, residents"
CAN,Canada,1986,2161.0,"Patent applications, residents"
CAN,Canada,1985,2092.0,"Patent applications, residents"
CAN,Canada,1984,2026.0,"Patent applications, residents"
CAN,Canada,1983,2017.0,"Patent applications, residents"
CAN,Canada,1982,2000.0,"Patent applications, residents"
CAN,Canada,1981,2164.0,"Patent applications, residents"
CAN,Canada,1980,1648.0,"Patent applications, residents"
CHL,Chile,2021,402.0,"Patent applications, residents"
CHL,Chile,2020,372.0,"Patent applications, residents"
CHL,Chile,2019,438.0,"Patent applications, residents"
CHL,Chile,2018,406.0,"Patent applications, residents"
CHL,Chile,2017,425.0,"Patent applications, residents"
CHL,Chile,2016,386.0,"Patent applications, residents"
CHL,Chile,2015,443.0,"Patent applications, residents"
CHL,Chile,2014,452.0,"Patent applications, residents"
CHL,Chile,2013,340.0,"Patent applications, residents"
CHL,Chile,2012,336.0,"Patent applications, residents"
CHL,Chile,2011,339.0,"Patent applications, residents"
CHL,Chile,2010,328.0,"Patent applications, residents"
CHL,Chile,2009,343.0,"Patent applications, residents"
CHL,Chile,2008,531.0,"Patent applications, residents"
CHL,Chile,2007,403.0,"Patent applications, residents"
CHL,Chile,2006,291.0,"Patent applications, residents"
CHL,Chile,2005,361.0,"Patent applications, residents"
CHL,Chile,2004,382.0,"Patent applications, residents"
CHL,Chile,2003,329.0,"Patent applications, residents"
CHL,Chile,2002,391.0,"Patent applications, residents"
CHL,Chile,2001,246.0,"Patent applications, residents"
CHL,Chile,2000,241.0,"Patent applications, residents"
CHL,Chile,1999,204.0,"Patent applications, residents"
CHL,Chile,1998,207.0,"Patent applications, residents"
CHL,Chile,1997,161.0,"Patent applications, residents"
CHL,Chile,1996,176.0,"Patent applications, residents"
CHL,Chile,1995,171.0,"Patent applications, residents"
CHL,Chile,1994,219.0,"Patent applications, residents"
CHL,Chile,1993,155.0,"Patent applications, residents"
CHL,Chile,1992,178.0,"Patent applications, residents"
CHL,Chile,1991,151.0,"Patent applications, residents"
CHL,Chile,1990,169.0,"Patent applications, residents"
CHL,Chile,1989,135.0,"Patent applications, residents"
CHL,Chile,1988,111.0,"Patent applications, residents"
CHL,Chile,1987,108.0,"Patent applications, residents"
CHL,Chile,1986,96.0,"Patent applications, residents"
CHL,Chile,1985,122.0,"Patent applications, residents"
CHL,Chile,1984,105.0,"Patent applications, residents"
CHL,Chile,1983,96.0,"Patent applications, residents"
CHL,Chile,1982,96.0,"Patent applications, residents"
CHL,Chile,1981,92.0,"Patent applications, residents"
CHL,Chile,1980,140.0,"Patent applications, residents"
CHN,China,2021,1426644.0,"Patent applications, residents"
CHN,China,2020,1344817.0,"Patent applications, residents"
CHN,China,2019,1243568.0,"Patent applications, residents"
CHN,China,2018,1393815.0,"Patent applications, residents"
CHN,China,2017,1245709.0,"Patent applications, residents"
CHN,China,2016,1204981.0,"Patent applications, residents"
CHN,China,2015,968252.0,"Patent applications, residents"
CHN,China,2014,801135.0,"Patent applications, residents"
CHN,China,2013,704936.0,"Patent applications, residents"
CHN,China,2012,535313.0,"Patent applications, residents"
CHN,China,2011,415829.0,"Patent applications, residents"
CHN,China,2010,293066.0,"Patent applications, residents"
CHN,China,2009,229096.0,"Patent applications, residents"
CHN,China,2008,194579.0,"Patent applications, residents"
CHN,China,2007,153060.0,"Patent applications, residents"
CHN,China,2006,122318.0,"Patent applications, residents"
CHN,China,2005,93485.0,"Patent applications, residents"
CHN,China,2004,65786.0,"Patent applications, residents"
CHN,China,2003,56769.0,"Patent applications, residents"
CHN,China,2002,39806.0,"Patent applications, residents"
CHN,China,2001,30038.0,"Patent applications, residents"
CHN,China,2000,25346.0,"Patent applications, residents"
CHN,China,1999,15626.0,"Patent applications, residents"
CHN,China,1998,13751.0,"Patent applications, residents"
CHN,China,1997,12672.0,"Patent applications, residents"
CHN,China,1996,11628.0,"Patent applications, residents"
CHN,China,1995,10011.0,"Patent applications, residents"
CHN,China,1994,11191.0,"Patent applications, residents"
CHN,China,1993,12084.0,"Patent applications, residents"
CHN,China,1992,10022.0,"Patent applications, residents"
CHN,China,1991,7372.0,"Patent applications, residents"
CHN,China,1990,5832.0,"Patent applications, residents"
CHN,China,1989,4749.0,"Patent applications, residents"
CHN,China,1988,4780.0,"Patent applications, residents"
CHN,China,1987,3975.0,"Patent applications, residents"
CHN,China,1986,3494.0,"Patent applications, residents"
CHN,China,1985,4065.0,"Patent applications, residents"
COL,Colombia,2021,432.0,"Patent applications, residents"
COL,Colombia,2020,369.0,"Patent applications, residents"
COL,Colombia,2019,422.0,"Patent applications, residents"
COL,Colombia,2018,415.0,"Patent applications, residents"
COL,Colombia,2017,595.0,"Patent applications, residents"
COL,Colombia,2016,545.0,"Patent applications, residents"
COL,Colombia,2015,321.0,"Patent applications, residents"
COL,Colombia,2014,260.0,"Patent applications, residents"
COL,Colombia,2013,251.0,"Patent applications, residents"
COL,Colombia,2012,213.0,"Patent applications, residents"
COL,Colombia,2011,183.0,"Patent applications, residents"
COL,Colombia,2010,133.0,"Patent applications, residents"
COL,Colombia,2009,128.0,"Patent applications, residents"
COL,Colombia,2008,126.0,"Patent applications, residents"
COL,Colombia,2007,128.0,"Patent applications, residents"
COL,Colombia,2006,142.0,"Patent applications, residents"
COL,Colombia,2005,99.0,"Patent applications, residents"
COL,Colombia,2004,76.0,"Patent applications, residents"
COL,Colombia,2003,82.0,"Patent applications, residents"
COL,Colombia,2002,54.0,"Patent applications, residents"
COL,Colombia,2001,65.0,"Patent applications, residents"
COL,Colombia,2000,75.0,"Patent applications, residents"
COL,Colombia,1999,68.0,"Patent applications, residents"
COL,Colombia,1998,161.0,"Patent applications, residents"
COL,Colombia,1997,80.0,"Patent applications, residents"
COL,Colombia,1996,87.0,"Patent applications, residents"
COL,Colombia,1995,141.0,"Patent applications, residents"
COL,Colombia,1994,124.0,"Patent applications, residents"
COL,Colombia,1993,138.0,"Patent applications, residents"
COL,Colombia,1992,120.0,"Patent applications, residents"
COL,Colombia,1991,85.0,"Patent applications, residents"
COL,Colombia,1989,90.0,"Patent applications, residents"
COL,Colombia,1988,85.0,"Patent applications, residents"
COL,Colombia,1987,52.0,"Patent applications, residents"
COL,Colombia,1986,81.0,"Patent applications, residents"
COL,Colombia,1985,72.0,"Patent applications, residents"
COL,Colombia,1984,69.0,"Patent applications, residents"
COL,Colombia,1983,82.0,"Patent applications, residents"
COL,Colombia,1981,39.0,"Patent applications, residents"
COL,Colombia,1980,43.0,"Patent applications, residents"
COD,"Congo, Dem. Rep.",2020,72.0,"Patent applications, residents"
COD,"Congo, Dem. Rep.",2019,42.0,"Patent applications, residents"
COD,"Congo, Dem. Rep.",2018,44.0,"Patent applications, residents"
COG,"Congo, Rep.",1988,19.0,"Patent applications, residents"
COG,"Congo, Rep.",1986,5.0,"Patent applications, residents"
CRI,Costa Rica,2021,15.0,"Patent applications, residents"
CRI,Costa Rica,2020,12.0,"Patent applications, residents"
CRI,Costa Rica,2019,16.0,"Patent applications, residents"
CRI,Costa Rica,2018,8.0,"Patent applications, residents"
CRI,Costa Rica,2017,19.0,"Patent applications, residents"
CRI,Costa Rica,2016,9.0,"Patent applications, residents"
CRI,Costa Rica,2015,17.0,"Patent applications, residents"
CRI,Costa Rica,2014,15.0,"Patent applications, residents"
CRI,Costa Rica,2013,18.0,"Patent applications, residents"
CRI,Costa Rica,2012,9.0,"Patent applications, residents"
CRI,Costa Rica,2011,13.0,"Patent applications, residents"
CRI,Costa Rica,2010,8.0,"Patent applications, residents"
CRI,Costa Rica,2009,16.0,"Patent applications, residents"
CRI,Costa Rica,2008,24.0,"Patent applications, residents"
CRI,Costa Rica,2007,20.0,"Patent applications, residents"
CRI,Costa Rica,2006,22.0,"Patent applications, residents"
CRI,Costa Rica,2005,17.0,"Patent applications, residents"
CRI,Costa Rica,2004,26.0,"Patent applications, residents"
CRI,Costa Rica,2003,33.0,"Patent applications, residents"
CRI,Costa Rica,2002,23.0,"Patent applications, residents"
CRI,Costa Rica,2001,21.0,"Patent applications, residents"
CRI,Costa Rica,2000,28.0,"Patent applications, residents"
CRI,Costa Rica,1999,31.0,"Patent applications, residents"
CRI,Costa Rica,1998,22.0,"Patent applications, residents"
CRI,Costa Rica,1997,25.0,"Patent applications, residents"
CRI,Costa Rica,1996,23.0,"Patent applications, residents"
CRI,Costa Rica,1995,25.0,"Patent applications, residents"
CRI,Costa Rica,1994,32.0,"Patent applications, residents"
CRI,Costa Rica,1993,27.0,"Patent applications, residents"
CRI,Costa Rica,1992,18.0,"Patent applications, residents"
CRI,Costa Rica,1991,63.0,"Patent applications, residents"
CRI,Costa Rica,1990,15.0,"Patent applications, residents"
CRI,Costa Rica,1989,13.0,"Patent applications, residents"
CRI,Costa Rica,1988,10.0,"Patent applications, residents"
CRI,Costa Rica,1987,10.0,"Patent applications, residents"
CRI,Costa Rica,1986,11.0,"Patent applications, residents"
CRI,Costa Rica,1985,16.0,"Patent applications, residents"
CRI,Costa Rica,1984,24.0,"Patent applications, residents"
CRI,Costa Rica,1983,16.0,"Patent applications, residents"
CRI,Costa Rica,1982,39.0,"Patent applications, residents"
CRI,Costa Rica,1981,41.0,"Patent applications, residents"
CRI,Costa Rica,1980,30.0,"Patent applications, residents"
CIV,Cote d'Ivoire,2012,26.0,"Patent applications, residents"
HRV,Croatia,2021,77.0,"Patent applications, residents"
HRV,Croatia,2020,117.0,"Patent applications, residents"
HRV,Croatia,2019,195.0,"Patent applications, residents"
HRV,Croatia,2018,121.0,"Patent applications, residents"
HRV,Croatia,2017,148.0,"Patent applications, residents"
HRV,Croatia,2016,175.0,"Patent applications, residents"
HRV,Croatia,2015,169.0,"Patent applications, residents"
HRV,Croatia,2014,170.0,"Patent applications, residents"
HRV,Croatia,2013,230.0,"Patent applications, residents"
HRV,Croatia,2012,217.0,"Patent applications, residents"
HRV,Croatia,2011,230.0,"Patent applications, residents"
HRV,Croatia,2010,257.0,"Patent applications, residents"
HRV,Croatia,2009,250.0,"Patent applications, residents"
HRV,Croatia,2008,330.0,"Patent applications, residents"
HRV,Croatia,2007,344.0,"Patent applications, residents"
HRV,Croatia,2006,317.0,"Patent applications, residents"
HRV,Croatia,2005,363.0,"Patent applications, residents"
HRV,Croatia,2004,385.0,"Patent applications, residents"
HRV,Croatia,2003,387.0,"Patent applications, residents"
HRV,Croatia,2002,328.0,"Patent applications, residents"
HRV,Croatia,2001,362.0,"Patent applications, residents"
HRV,Croatia,2000,337.0,"Patent applications, residents"
HRV,Croatia,1999,246.0,"Patent applications, residents"
HRV,Croatia,1998,267.0,"Patent applications, residents"
HRV,Croatia,1997,273.0,"Patent applications, residents"
HRV,Croatia,1996,259.0,"Patent applications, residents"
HRV,Croatia,1995,265.0,"Patent applications, residents"
HRV,Croatia,1994,277.0,"Patent applications, residents"
HRV,Croatia,1993,503.0,"Patent applications, residents"
HRV,Croatia,1992,479.0,"Patent applications, residents"
CUB,Cuba,2021,21.0,"Patent applications, residents"
CUB,Cuba,2020,33.0,"Patent applications, residents"
CUB,Cuba,2019,27.0,"Patent applications, residents"
CUB,Cuba,2018,29.0,"Patent applications, residents"
CUB,Cuba,2017,29.0,"Patent applications, residents"
CUB,Cuba,2016,32.0,"Patent applications, residents"
CUB,Cuba,2014,24.0,"Patent applications, residents"
CUB,Cuba,2013,27.0,"Patent applications, residents"
CUB,Cuba,2012,38.0,"Patent applications, residents"
CUB,Cuba,2011,62.0,"Patent applications, residents"
CUB,Cuba,2009,59.0,"Patent applications, residents"
CUB,Cuba,2008,69.0,"Patent applications, residents"
CUB,Cuba,2007,74.0,"Patent applications, residents"
CUB,Cuba,2006,94.0,"Patent applications, residents"
CUB,Cuba,2005,105.0,"Patent applications, residents"
CUB,Cuba,1999,110.0,"Patent applications, residents"
CUB,Cuba,1997,109.0,"Patent applications, residents"
CUB,Cuba,1996,83.0,"Patent applications, residents"
CUB,Cuba,1995,104.0,"Patent applications, residents"
CUB,Cuba,1994,121.0,"Patent applications, residents"
CUB,Cuba,1993,1.0,"Patent applications, residents"
CUB,Cuba,1992,1.0,"Patent applications, residents"
CUB,Cuba,1984,214.0,"Patent applications, residents"
CUB,Cuba,1983,166.0,"Patent applications, residents"
CUB,Cuba,1982,183.0,"Patent applications, residents"
CUB,Cuba,1981,122.0,"Patent applications, residents"
CUB,Cuba,1980,129.0,"Patent applications, residents"
CYP,Cyprus,2021,1.0,"Patent applications, residents"
CYP,Cyprus,2020,2.0,"Patent applications, residents"
CYP,Cyprus,2019,4.0,"Patent applications, residents"
CYP,Cyprus,2018,4.0,"Patent applications, residents"
CYP,Cyprus,2017,8.0,"Patent applications, residents"
CYP,Cyprus,2016,3.0,"Patent applications, residents"
CYP,Cyprus,2015,6.0,"Patent applications, residents"
CYP,Cyprus,2014,4.0,"Patent applications, residents"
CYP,Cyprus,2013,2.0,"Patent applications, residents"
CYP,Cyprus,2012,4.0,"Patent applications, residents"
CYP,Cyprus,2010,4.0,"Patent applications, residents"
CYP,Cyprus,2009,6.0,"Patent applications, residents"
CYP,Cyprus,2008,11.0,"Patent applications, residents"
CYP,Cyprus,2007,3.0,"Patent applications, residents"
CYP,Cyprus,2005,20.0,"Patent applications, residents"
CYP,Cyprus,2004,9.0,"Patent applications, residents"
CYP,Cyprus,2003,12.0,"Patent applications, residents"
CYP,Cyprus,1984,2.0,"Patent applications, residents"
CYP,Cyprus,1983,2.0,"Patent applications, residents"
CYP,Cyprus,1980,1.0,"Patent applications, residents"
CZE,Czechia,2021,541.0,"Patent applications, residents"
CZE,Czechia,2020,673.0,"Patent applications, residents"
CZE,Czechia,2019,765.0,"Patent applications, residents"
CZE,Czechia,2018,678.0,"Patent applications, residents"
CZE,Czechia,2017,794.0,"Patent applications, residents"
CZE,Czechia,2016,792.0,"Patent applications, residents"
CZE,Czechia,2015,880.0,"Patent applications, residents"
CZE,Czechia,2014,910.0,"Patent applications, residents"
CZE,Czechia,2013,984.0,"Patent applications, residents"
CZE,Czechia,2012,867.0,"Patent applications, residents"
CZE,Czechia,2011,783.0,"Patent applications, residents"
CZE,Czechia,2010,868.0,"Patent applications, residents"
CZE,Czechia,2009,789.0,"Patent applications, residents"
CZE,Czechia,2008,712.0,"Patent applications, residents"
CZE,Czechia,2007,716.0,"Patent applications, residents"
CZE,Czechia,2006,641.0,"Patent applications, residents"
CZE,Czechia,2005,586.0,"Patent applications, residents"
CZE,Czechia,2004,623.0,"Patent applications, residents"
CZE,Czechia,2003,625.0,"Patent applications, residents"
CZE,Czechia,2002,526.0,"Patent applications, residents"
CZE,Czechia,2001,568.0,"Patent applications, residents"
CZE,Czechia,2000,555.0,"Patent applications, residents"
CZE,Czechia,1999,596.0,"Patent applications, residents"
CZE,Czechia,1998,624.0,"Patent applications, residents"
CZE,Czechia,1997,579.0,"Patent applications, residents"
CZE,Czechia,1996,614.0,"Patent applications, residents"
CZE,Czechia,1995,626.0,"Patent applications, residents"
CZE,Czechia,1994,756.0,"Patent applications, residents"
CZE,Czechia,1993,893.0,"Patent applications, residents"
DNK,Denmark,2021,1090.0,"Patent applications, residents"
DNK,Denmark,2020,1261.0,"Patent applications, residents"
DNK,Denmark,2019,1351.0,"Patent applications, residents"
DNK,Denmark,2018,1262.0,"Patent applications, residents"
DNK,Denmark,2017,1490.0,"Patent applications, residents"
DNK,Denmark,2016,1552.0,"Patent applications, residents"
DNK,Denmark,2015,1462.0,"Patent applications, residents"
DNK,Denmark,2014,1377.0,"Patent applications, residents"
DNK,Denmark,2013,1341.0,"Patent applications, residents"
DNK,Denmark,2012,1406.0,"Patent applications, residents"
DNK,Denmark,2011,1574.0,"Patent applications, residents"
DNK,Denmark,2010,1626.0,"Patent applications, residents"
DNK,Denmark,2009,1518.0,"Patent applications, residents"
DNK,Denmark,2008,1634.0,"Patent applications, residents"
DNK,Denmark,2007,1660.0,"Patent applications, residents"
DNK,Denmark,2006,1503.0,"Patent applications, residents"
DNK,Denmark,2005,1658.0,"Patent applications, residents"
DNK,Denmark,2004,1877.0,"Patent applications, residents"
DNK,Denmark,2003,1772.0,"Patent applications, residents"
DNK,Denmark,2002,1815.0,"Patent applications, residents"
DNK,Denmark,2001,1757.0,"Patent applications, residents"
DNK,Denmark,2000,1730.0,"Patent applications, residents"
DNK,Denmark,1999,1656.0,"Patent applications, residents"
DNK,Denmark,1998,1543.0,"Patent applications, residents"
DNK,Denmark,1997,1319.0,"Patent applications, residents"
DNK,Denmark,1996,1309.0,"Patent applications, residents"
DNK,Denmark,1995,1234.0,"Patent applications, residents"
DNK,Denmark,1994,1274.0,"Patent applications, residents"
DNK,Denmark,1993,1159.0,"Patent applications, residents"
DNK,Denmark,1992,1204.0,"Patent applications, residents"
DNK,Denmark,1991,1061.0,"Patent applications, residents"
DNK,Denmark,1990,1218.0,"Patent applications, residents"
DNK,Denmark,1989,1120.0,"Patent applications, residents"
DNK,Denmark,1988,1197.0,"Patent applications, residents"
DNK,Denmark,1987,1007.0,"Patent applications, residents"
DNK,Denmark,1986,958.0,"Patent applications, residents"
DNK,Denmark,1985,856.0,"Patent applications, residents"
DNK,Denmark,1984,966.0,"Patent applications, residents"
DNK,Denmark,1983,1167.0,"Patent applications, residents"
DNK,Denmark,1982,1095.0,"Patent applications, residents"
DNK,Denmark,1981,1085.0,"Patent applications, residents"
DNK,Denmark,1980,964.0,"Patent applications, residents"
DJI,Djibouti,2021,3.0,"Patent applications, residents"
DJI,Djibouti,2013,1.0,"Patent applications, residents"
DOM,Dominican Republic,2021,7.0,"Patent applications, residents"
DOM,Dominican Republic,2020,10.0,"Patent applications, residents"
DOM,Dominican Republic,2019,23.0,"Patent applications, residents"
DOM,Dominican Republic,2018,17.0,"Patent applications, residents"
DOM,Dominican Republic,2017,20.0,"Patent applications, residents"
DOM,Dominican Republic,2016,28.0,"Patent applications, residents"
DOM,Dominican Republic,2015,25.0,"Patent applications, residents"
DOM,Dominican Republic,2014,16.0,"Patent applications, residents"
DOM,Dominican Republic,2013,12.0,"Patent applications, residents"
DOM,Dominican Republic,2012,19.0,"Patent applications, residents"
DOM,Dominican Republic,2011,15.0,"Patent applications, residents"
DOM,Dominican Republic,2010,15.0,"Patent applications, residents"
DOM,Dominican Republic,2009,17.0,"Patent applications, residents"
DOM,Dominican Republic,2008,8.0,"Patent applications, residents"
DOM,Dominican Republic,2007,34.0,"Patent applications, residents"
DOM,Dominican Republic,2006,15.0,"Patent applications, residents"
DOM,Dominican Republic,2005,8.0,"Patent applications, residents"
DOM,Dominican Republic,2004,24.0,"Patent applications, residents"
DOM,Dominican Republic,2003,18.0,"Patent applications, residents"
DOM,Dominican Republic,2002,11.0,"Patent applications, residents"
DOM,Dominican Republic,2001,11.0,"Patent applications, residents"
DOM,Dominican Republic,2000,5.0,"Patent applications, residents"
DOM,Dominican Republic,1986,14.0,"Patent applications, residents"
DOM,Dominican Republic,1983,25.0,"Patent applications, residents"
ECU,Ecuador,2021,35.0,"Patent applications, residents"
ECU,Ecuador,2020,33.0,"Patent applications, residents"
ECU,Ecuador,2019,29.0,"Patent applications, residents"
ECU,Ecuador,2018,34.0,"Patent applications, residents"
ECU,Ecuador,2017,16.0,"Patent applications, residents"
ECU,Ecuador,2016,45.0,"Patent applications, residents"
ECU,Ecuador,2015,20.0,"Patent applications, residents"
ECU,Ecuador,2014,24.0,"Patent applications, residents"
ECU,Ecuador,2013,7.0,"Patent applications, residents"
ECU,Ecuador,2010,4.0,"Patent applications, residents"
ECU,Ecuador,2009,6.0,"Patent applications, residents"
ECU,Ecuador,2008,2.0,"Patent applications, residents"
ECU,Ecuador,2007,4.0,"Patent applications, residents"
ECU,Ecuador,2006,8.0,"Patent applications, residents"
ECU,Ecuador,2005,11.0,"Patent applications, residents"
ECU,Ecuador,2004,14.0,"Patent applications, residents"
ECU,Ecuador,2003,7.0,"Patent applications, residents"
ECU,Ecuador,2002,13.0,"Patent applications, residents"
ECU,Ecuador,2001,7.0,"Patent applications, residents"
ECU,Ecuador,2000,10.0,"Patent applications, residents"
ECU,Ecuador,1999,15.0,"Patent applications, residents"
ECU,Ecuador,1997,8.0,"Patent applications, residents"
ECU,Ecuador,1996,7.0,"Patent applications, residents"
ECU,Ecuador,1995,8.0,"Patent applications, residents"
ECU,Ecuador,1994,4.0,"Patent applications, residents"
ECU,Ecuador,1993,21.0,"Patent applications, residents"
ECU,Ecuador,1992,23.0,"Patent applications, residents"
ECU,Ecuador,1991,13.0,"Patent applications, residents"
ECU,Ecuador,1989,26.0,"Patent applications, residents"
ECU,Ecuador,1988,24.0,"Patent applications, residents"
ECU,Ecuador,1987,21.0,"Patent applications, residents"
ECU,Ecuador,1986,27.0,"Patent applications, residents"
ECU,Ecuador,1984,24.0,"Patent applications, residents"
ECU,Ecuador,1983,24.0,"Patent applications, residents"
ECU,Ecuador,1982,22.0,"Patent applications, residents"
ECU,Ecuador,1981,14.0,"Patent applications, residents"
ECU,Ecuador,1980,35.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2021,881.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2020,978.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2019,1027.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2018,997.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2017,1025.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2016,920.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2015,718.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2014,752.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2013,641.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2012,683.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2011,618.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2010,605.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2009,490.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2008,481.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2007,516.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2005,428.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2004,382.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2003,493.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2002,627.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2001,464.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",2000,534.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",1999,536.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",1998,494.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",1996,504.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",1995,408.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",1994,308.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",1993,328.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",1992,301.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",1991,308.0,"Patent applications, residents"
EGY,"Egypt, Arab Rep.",1990,278.0,"Patent applications, residents"
